regon;nazwa;pkd07
12129258100026;Marek Kozera KOZERUS                                                                                                    ;6619Z
02226602800024;Salon Meblowy                                                                                                           ;4759Z
43111741200053;AGNIESZKA BEDNARZ                                                                                                       ;4799Z
02121820500024;IRENEUSZ SAJKIEWICZ USŁUGI TAXI                                                                                         ;4932Z
87109943200020;USŁUGI MEDYCZNE W ZAKRESIE WYKONYWANIA ZDJĘĆ RTG EWA GOLEC                                                              ;8690E
57021701106530;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
06022928500053;"Tadeusz Gębacki ""WAŁ CARDAN - RADOM SERWIS""                                                                             ";4941Z
32018063200020;"""STUDIO TIPS"" MARTA ZIELIŃSKA                                                                                           ";9602Z
20067094100037;GDL 2 STUDIO Jan Godlewski                                                                                              ;7410Z
43045263403480;STOKROTKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                       ;4711Z
87145321800024;CEO  SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ W BYDGOSZCZY                                                       ;4120Z
28027781300049;KONESER PAWEŁ LEWKOWICZ                                                                                                 ;4711Z
06135572100024;KONTENANS CLEAN MARIA GAŁAN                                                                                             ;8121Z
38514545000013;VOM Services Olga Mazur                                                                                                 ;9602Z
38580650300012;TRENER PERSONALNY SZYMON SKRZYPCZAK                                                                                     ;8551Z
43062484500030;SŁAWEK WIESŁAW AUTOSŁAW                                                                                                 ;4941Z
08028921900039;"""POLA"" - MICHAŁ KRUTULSKI                                                                                               ";6619Z
89108852000030;MAR-DER PAELLA Robert Wójcik                                                                                            ;5610A
24337382700028;STADION ŚLĄSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ODDZIAŁ W CHORZOWIE                                             ;9319Z
01208453600068;"MIROSŁAW KOŁTUNIAK ""MIRPOL""                                                                                             ";4782Z
09247972600073;POL-AND Andrzej Krawczyk                                                                                                ;0149Z
36805732500012;biuro                                                                                                                   ;6831Z
36289544000013;"""KRIS - BUD USŁUGI BUDOWLANO - SPAWALNICZE KRZYSZTOF WOJCIECHOWSKI""                                                     ";4399Z
38601666000010;Ewelina Kruk                                                                                                            ;4511Z
51036348100036;"Zembrzuski Zdzisław Firma Usługowo-Handlowa ""U ZDZICHA""                                                                 ";5610A
55132597100033;"KINGA ZALEWSKA PPHU ""ROMEX""                                                                                             ";4941Z
67275995400024;"PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE "" ALMAR"" Marcin Zagórski                                                             ";4719Z
34151069400020;Przedsiębiorstwo Wielobranżowe OLBUD Olga Chudzińska                                                                    ;9602Z
14115790400020;"STOWARZYSZENIE STRZELECKIE ""IGLICA""                                                                                     ";9311Z
07053126600166;"P.P.H.U. ""METALIK"" - SUROWCE WTÓRNE Jarosław Piecuch                                                                    ";6820Z
18022631600029;LUBAS TOMASZ                                                                                                            ;8551Z
36589669200042;FHU PAWEŁ GUMULAK                                                                                                       ;9601Z
08009625900036;LUBIK-TRANS MARCIN LUBIK                                                                                                ;4941Z
61039516000041;"TOMASZ STEMPLEWSKI PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWE "" STEMPLEWSKI""                                               ";4711Z
01325116600030;K99 Dariusz Kulesza                                                                                                     ;6820Z
10043639000028;SKLEP OGÓLNOSPOŻYWCZY TERESA DOMINIAK                                                                                   ;4711Z
10027407100030;"SALONY MEBLOWE ""SIADACZKA"" KRYSTYNA SIADACZKA                                                                           ";4759Z
36874490700020;RAFAŁ KOWAL                                                                                                             ;4711Z
38530334000017;Firma Handlowa Arleta Lakner                                                                                            ;4791Z
10147400400010;"""AMELPOL"" ALBERT KOŁAT                                                                                                  ";4779Z
57021701106168;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
11061400400030;USŁUGI FRYZJERSKIE I KOSMETYCZNE KATARZYNA RACZEK                                                                       ;9602Z
12314464300090;Limanowskiego                                                                                                           ;4719Z
00418373000065;CIĘSZCZYK ADAM ZAKŁAD OPTYCZNY                                                                                          ;4778Z
27320681000114;JANUSZ DRUCHNIAK                                                                                                        ;4719Z
43246201600081;AVENTIA STUDIO REKLAMY MAŁGORZATA ŚWIDERSKA - AMELIA - MAŁGORZATA ŚWIDERSKA  GOYA ART - MAŁGORZATA ŚWIDERSKA            ;7410Z
38601781400019;Olimp KAROLINA CELLER                                                                                                   ;4711Z
75019037900035;"NARCYZ LIPIEŃ ""ADAL""                                                                                                    ";4719Z
77161836100056;SDH SYLWIA DIAKÓW-HRYCYK                                                                                                ;5610A
24288310100020;KATARZYNA BANDER-PASZEK BANDER ART'E                                                                                    ;7410Z
57021701106509; TERG SPÓŁKA AKCYJNA                                                                                                    ;5210B
30244009900027;"Małgorzata Chojnacka ""U Gosi""                                                                                           ";4711Z
36880352100031;BONA FORA KONRAD KACZMAREK                                                                                              ;4791Z
13087416100025;Lech Nieruchomości Krzysztof Lech                                                                                       ;6831Z
15023584700025;"FIRMA HANDLOWO-USŁUGOWA ""PRIMA GAZ"" OLEJNIK MAREK                                                                       ";5610A
34085581800044;Łukasiewicz Marcin RENOMA GROUP INTERNATIONAL                                                                           ;8299Z
83013323000020;"Latkowski Jan - Sklep Spożywczy "" JANLAT ""                                                                              ";4711Z
12140529800021;Noclegi i przewóz konny Andrzej Bucki                                                                                   ;4939Z
35722131600100;RADOSŁAW TEKIELSKI                                                                                                      ;8510Z
01022183900174;"""ROYAL COLLECTION"" ANDRZEJ ROSA                                                                                         ";6820Z
05223244800030;FIRMA HANDLOWA JERZY GIL                                                                                                ;4779Z
36420724200015;OŚRODEK ZDROWIA GRONO                                                                                                   ;8690E
34057349700020;PRZEDSIĘBIORSTWO OGÓLNOBUDOWLANE TOMASZ LISIECKI                                                                        ;4120Z
36623537200032;La Perla Cafe SYLWIA JURKIEWICZ                                                                                         ;4782Z
36905463600012;SZKOLENIOWIEC DORADCA PERSONALNY  PAULINA CEGLARZ                                                                       ;4520Z
69032166900049;"FIRMA HANDLOWA""KRZYSIEK"" KRZYSZTOF CISZEWSKI                                                                            ";5610A
20034118900042;ŻELAZNA OPAKOWANIA Bożena Żelazna                                                                                       ;2222Z
36866162400021;KORONA Katarzyna Fryda                                                                                                  ;4711Z
73099520700021;FIRMA HANDLOWA ZOFIA JANKOWSKA                                                                                          ;4711Z
43243573000020;DECOSTEEL Agnieszka Chołuj                                                                                              ;4759Z
57021701106713;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
24337279100012;Paweł Sikora Agencja dziennikarska 4Future                                                                              ;9003Z
19149202900040;"MARIUSZ KWICZALA ""CAFE BULVAR""                                                                                          ";5610A
36426715500025;SKLEP SPOŻYWCZO - PRZEMYSŁOWY Bożena Szczypka                                                                           ;4711Z
36939384100023;GRATY DO CHATY Grzegorz Skrzypiec                                                                                       ;4759Z
36334529000019;LAUTRA MOTORS 2 Andrzej Borysławski                                                                                     ;4520Z
36336657600013;Gabinet Psychoterapii JUDYTA SOŁTYSIK-OLSZAŃSKA                                                                         ;8690E
30266565100020;WGB24 DORADCY FINANSOWI                                                                                                 ;6619Z
16144181900025;GUMA - Marta Trzebuniak                                                                                                 ;4520Z
36335079900019;Joanna Bączek                                                                                                           ;4711Z
01274999300027;STUDIO MORY Jacek Grodzki                                                                                               ;5911Z
45071769500020;KRZYSZTOF KUKLIŃSKI HANDEL ARTYKUŁAMI SPOŻYWCZO - PRZEMYSŁOWYMI                                                         ;4781Z
89150319400044;"Przedsiębiorstwo Produkcyjno Handlowo Usługowo Transportowe ""WOJ-TRANS"" Artur Wojciechowski                             ";4941Z
14685466000029;Warszawska Szafa Jakub Sawicki                                                                                          ;4719Z
20087204700020;NEWFOX Monika Tarnowska                                                                                                 ;4791Z
87112151600030;SKLEP OGÓLNOSPOŻYWCZY DOROTA BONIECKA                                                                                   ;4711Z
47289388300030;"""ALEKSANDER GAWŁOWSKI""                                                                                                  ";4520Z
38604384600015;Danuta Ratajczak Auto Fix                                                                                               ;4520Z
47110734500056;STUDIO 33 ELŻBIETA GÓRSKA                                                                                               ;9602Z
13014584100038;Sklep spożywczo-przemysłowy    Borzęcki Franciszek w spadku                                                             ;4711Z
36214241000019;KRZYSZTOF BORAWSKI AUTO HANDEL                                                                                          ;4511Z
93119496300027;ANITA KRAWCZYK                                                                                                          ;5610A
15027417800058;"Firma Handlowo-Usługowa ""MUSIALIK"" Leokadia Musialik                                                                    ";4711Z
61140888600026;GRABUSIŃSKI ROBERT, OŚRODEK WCZASOWY 'STANICA WODNA'                                                                    ;6820Z
85261671500030;"Gut Grzegorz ""GULIMEX""                                                                                                  ";4941Z
77162881000027;"FIRMA OGÓLNOBUDOWLANA ,, SKWARBUD "" LESZEK SKWAREK                                                                      ";5610A
43060295000074;"TERESA RĘKAS NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""MEDIVITA""                                                           ";8690E
02213554000025;Punkt Gastronomiczny Weranda Julita Szumer                                                                              ;5610A
12006460700023;"MICHAŁ RYŻ FHU ""RICE SYSTEM""                                                                                            ";4711Z
45010212000134;P.H. KONRAD Krzysztof Przeździecki                                                                                      ;8551Z
47120130500029;ZYGMUNT GAWROŃSKI                                                                                                       ;4939Z
39059342000039;Sklep Rybny U KARPIA Bogusław Dreszerski                                                                                ;4638Z
01124237000037;WARSZTAT SERWIS SAMOCHODOWY WARSZAWA MECHANIKA POJAZDOWA HESS ANDRZEJ SADOWSKI                                          ;3312Z
30040355600021;ALINA RYCZKOWSKA ZAKŁAD HANDLOWO-USŁUGOWY                                                                               ;4711Z
38419025300026;Strażacka                                                                                                               ;4791Z
38606106300017;Franciszek Żontołw Good Mood                                                                                            ;5610B
07072647800037;P.U.KLAPS Krzysztof Ćwiertnia                                                                                           ;4520Z
07070912600045;WOLAN BOGDAN                                                                                                            ;4520Z
38611562300011;TAMERLAN SHYKHALIZADE                                                                                                   ;5610A
35109066900020;"MACIEJ FILIP PRACOWNIA KONSERWACJI ZABYTKÓW ""FILIP F&F""                                                                 ";9311Z
25147988000036;JOLANTA GAJEWSKA - KOMIS DESIGN                                                                                         ;4779Z
38586476500016;Olga Gavura                                                                                                             ;5610A
57021701106594;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
63239002600023;"SŁAWOMIR KASPERSKI ""IDEAL"" F.H.U.                                                                                       ";4399Z
30189559600024;MACIEJ WOJCIECHOWSKI PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE MURENA                                                          ;8551Z
36283350900011;ALAB-MED                                                                                                                ;8690E
30072001500054;KAMILA KOLASIŃSKA                                                                                                       ;4779Z
30022697600028;USŁUGI MEDYCZNE W ZAKRESIE HEMODYNAMIKI EWA IWANASZKO                                                                   ;8690E
24144349800034;"MARCIN GÓRNY PRZEDSIĘBIORSTWO USŁUGOWO PRODUKCYJNE ""ENERGÓR""S.C.                                                        ";4711Z
22004353600048;NIEPUBLICZNE PRZEDSZKOLE LEŚNA KRAINA PRZEDSZKOLAKA                                                                     ;8510Z
36322900000010;SZYMON KRAKOWSKI ROYAL GARAGE                                                                                           ;4520Z
36321055500026;Regionalny Szpital Specjalistyczny im. dr. Wł. Biegańskiego                                                             ;8690C
07085831700022;"CADER PIOTR Firma Usługowo-Handlowa ""PIOTREX""                                                                           ";4120Z
29011387700115;"TERESA KRUK PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""KRUK""                                                                       ";4711Z
14143272400104;SKUP U RADARA OSTROŁĘKA                                                                                                 ;4779Z
12266130700021;Restauracja Hotel Pejzaż Zakład Przetwórstwa Mięsnego s.c.                                                              ;5610A
57021701106451; TERG SPÓŁKA AKCYJNA                                                                                                    ;5210B
36411783000030;Firma Handlowo Usługowa Mama Tata i Ja Beata Małek                                                                      ;5610A
18030391000049;STYRPOL 2 Paweł Styrczula                                                                                               ;6820Z
38362247200020;ZHANNA PERKHUN                                                                                                          ;9602Z
69069025000022;UCHO MED JAN INGLOT, BARBARA INGLOT SPÓŁKA JAWNA ODDZIAŁ W MIELCU                                                       ;8690E
37017356700046;FH Bogdan Urban                                                                                                         ;4511Z
19201733600053;RENOVA PRZEDSIĘBIORSTWO REMONTOWO BUDOWLANE TOMASZ LUBOCKI                                                              ;5610A
59213030400034;"""NOWY ŚWIAT"" Firma Handlowo - Usługowa KAZIMIERZ FRYZIEL                                                                ";7490Z
26044658500043;ARMINES TOYA BARTOSZ RURARZ                                                                                             ;4791Z
03082056000045;"Handel-Hurt, Detal i Usługi ""ŁUKASZ"" Wiesława Łukaszuk                                                                  ";4711Z
22213242200048;SKLEP WARZYWNO-OWOCOWY Emilia Siniczyn-Riss                                                                             ;4711Z
34069466300026;ROMANTICO ANNA RATAJCZAK-BOROWICZ                                                                                       ;4791Z
37037217200030;TECH-MOT bis Kazimierz Wolan                                                                                            ;4531Z
12096251300022;"THANH DO HA FIRMA ""HA THANH DO""                                                                                         ";9602Z
14469589000049;Firma  AMS   MACIEJ STANIK                                                                                              ;4520Z
32153628400023;INDYWIDUALNA SPECJALISTYCZNA PRAKTYKA PIELĘGNIARSKA ZUZANNA ZAJĄC                                                       ;8690C
14726551700025;NERANO PATRYCJA LECHOWSKA                                                                                               ;4211Z
36730589600033;SHYMI SCHMUCK SZYMON BŁAŻEJCZYK                                                                                         ;4789Z
01699429300020;"WOJSKOWE STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""SWAT""                                                                     ";9329Z
63207631800040;REMONDIS SANITECH POZNAŃ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ W KOŚCIANIE                                    ;3821Z
19084577300034;"ZIEMOWIT SUŁEK P.H.P.U. ""SPŁAWIK""                                                                                       ";4799Z
12005659400039;DOM s.c.                                                                                                                ;2014Z
38201703600015;JUSTYNA DULIŃSKA FRYZJERSTWO                                                                                            ;9602Z
18102451400022;ECO WIND Paweł Mikrut                                                                                                   ;1392Z
22156280100036;Salon Fryzjerski LEJDI Joanna Kukla                                                                                     ;9602Z
73003849200064;"Zakład Produkcyjno-Usługowo-Handlowy ""EUROPALEX"" Export-Import - Henryk Złoty                                           ";6820Z
20033821800027;"""BRACIA KISZKO"" Ewa Kiszko - wspólnik spółki cywilnej                                                                   ";5610A
36334416100011;SAGICAR Paweł Saganek                                                                                                   ;4941Z
15031437000051;"Krzysztof Kuwak  Zakład Produkcyjno - Handlowy ""EKKS""                                                                   ";4711Z
01256099400044;Kenig Spedition Adam Kenig                                                                                              ;5229C
47093436500063;"Firma Usługowa "" Izabela "" Izabela Piątek                                                                               ";5610A
02241222800023;INDYWIDUALNA PRAKTYKA PIELĘGNIARSKA TERESA RODACKA                                                                      ;8690C
71243634400040;"ROBERT PRZESTRZELSKI PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""TECH-PAK""                                          ";2561Z
81187397300031;Fizjoterapia - Kosmetyka Marzena Śniegocka                                                                              ;8690A
16019722800022;TOMAR-AUTO-SERWIS TOMASZ KLEMENTOWSKI                                                                                   ;4520Z
02005621000041;LACK SERVICE Mariusz Kruszczak                                                                                          ;4711Z
36429463700010;PAN WARZYWKO SZYMON LAMCZYK                                                                                             ;9602Z
12258257100024;Bartłomiej Tram F.H.U.                                                                                                  ;4791Z
36015685500010;MONTE CASSINO TOMASZ GRZYMSKI                                                                                           ;5610A
19131845500054;AL-DROB Grażyna Laskowska                                                                                               ;5610A
23097255800065;"Przedsiębiorstwo Handlowo-Usługowe "" Premium"" Konrad Dawiec                                                             ";0119Z
35651358300148;SENER DIKMELIK ISTAMBUŁ-KEBAB                                                                                           ;5610A
75049737900029;USŁUGI PIELĘGNIARSKIE BEATA KĘDZIORA                                                                                    ;6820Z
20032159000027;"Firma Produkcyjno- Handlowa ""U Matczaka"" Krzysztof Matczak wspólnik spółki cywilnej                                     ";5610A
57021701106089;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
93098738300042;RADOSŁAW GODULA FIRMA HANDLOWO-USŁUGOWA PROFI                                                                           ;4643Z
02004063300032;ORION PRZEDSIĘBIORSTWO WIELOBRANŻOWE DOROTA WÓJCIK                                                                      ;4799Z
95007198700064;Przewozy Osobowe Wiesław Mazurek                                                                                        ;4939Z
18058697700030;AGNIESZKA KRUPSKA MAŁA GASTRONOMIA                                                                                      ;5610A
59227923600035;"""SLABAK"" Sławomir Bakalarz                                                                                              ";4399Z
49054644600080;MAK-REST Marek Kapustka                                                                                                 ;5610A
22122748000027;OH MY HAIR - Małgorzata Piotrowska                                                                                      ;9602Z
13028687200059;MARIUSZ TRZECIAK MOTOPARTNER                                                                                            ;4520Z
10016582100024;KRZYSZTOF PIETRZAK                                                                                                      ;6820Z
27118127600029;PRZEDSIĘBIORSTWO REMONTOWO BUDOWLANE GRZEGORZ GĄSIOR                                                                    ;4120Z
57021701106548;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
38713579200040;NICE PLACE ANETA HLEBOWICZ-GÓRNA                                                                                        ;6820Z
12038248300028;JOANNA WĘGOREK ART DEKOR                                                                                                ;4778Z
09146114400013;JANUSZ PILACKI                                                                                                          ;4120Z
01735528200037;JAROSŁAW BRZOZOWSKI                                                                                                     ;9602Z
14223941000041;Pracownia Badań Kryminalistycznych Grzegorz Wróbel                                                                      ;6820Z
12038046100025;BOGDAN CIELOCH USŁUGI TRANSPORTOWE                                                                                      ;4932Z
02133782600037;JAROSŁAW PIGIEL                                                                                                         ;6820Z
41115634000027;KARFOOD KAROL WIŚNIEWSKI                                                                                                ;5610A
97122581000067;BAR U KAZIKA                                                                                                            ;5610A
57021701106928;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
24021099300020;ŁUKASZ JASKÓLSKI SUN & RELAX                                                                                            ;6820Z
25053785800040;Handel ART.SPOŻ. - MAŁA GASTRONOMIA Bogumiła Jarmuszczak                                                                ;4711Z
07075887000028;"Jacek Siwek Przedsiębiorstwo Handlowo-Usługowe ""EURO-AUTO""                                                              ";4520Z
08044757500028;SNAILS FARM DOROTA URBANIAK                                                                                             ;0149Z
32023451700030;1.NEZER SERVICES & CONSULTING MARCIN KUCHCIŃSKI,  2.PROGUSTA MARCIN KUCHCIŃSKI                                          ;6820Z
38660216800016;Handel Detaliczny Zdzisław Krawczyk                                                                                     ;4711Z
21039617100040;PORADNIA LOGOPEDYCZNA DANUTA CEGLAREK-KALEMBA                                                                           ;8690E
01543810100077;KRZYSZTOF MURAWSKI K&M                                                                                                  ;5610A
38469485800010;Same Pyszności S.C. Lodostrefa Gryfów Śląski                                                                            ;5610A
38552854700018;USŁUGI BUDOWLANE MARCIN DOSKOCZ                                                                                         ;4339Z
22029057100021;DARO-CONSTRUCTION DARIUSZ WIECZOREK                                                                                     ;8551Z
28049500700040;"Pasieka ""JĘDRKA""  Andrzej Chojecki                                                                                      ";0149Z
34028879100024;USŁUGI FIZJOTERAPEUTYCZNE - JACEK PYSZORA                                                                               ;8690A
38398943900011;TELEPIZZA                                                                                                               ;5610A
27686715600070;"FIRMA HANDLOWA ""RABAT"" TOMASZ SŁOWIKOWSKI, TOMASZ KOSIÓR SPÓŁKA JAWNA                                                   ";4711Z
35058419700070;"MARCIN KLISIEWICZ  ""MAGILLO""                                                                                            ";5610A
20044954400040;FIRMA USŁUGOWA MICHAŁ BIELSKI                                                                                           ;5610A
61005670600026;AUTORYZOWANY SERWIS OGUMIENIA I SPRZEDAŻ OPON PAWEŁ JAŚKIEWICZ                                                          ;4520Z
79009135000196;MELTOM TOMASZ MODZELEWSKI                                                                                               ;4791Z
77071028300040;"PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""EURO-MARKET"" MAREK KOŁTUN                                               ";4719Z
22065352000032;GABINET PODOLOGICZNY MAGDALENA FRANKIEWICZ-STEPANOWSKA                                                                  ;8690D
03028457000036;PHU Jacek Kobyliński                                                                                                    ;6820Z
19109367700041;Dariusz Węcławski - 1. 'Andar', 2. OCTOPUS (wspólnik spółki cywilnej)                                                   ;4789Z
02179943200020;OXIDE MAŁGORZATA STYCZYŃSKA                                                                                             ;4531Z
18060650400026;NZOZ VERTEBRAE                                                                                                          ;8690A
36921161000019;"""CENTRUM ZDROWIA""                                                                                                       ";8690A
36080389800015;"Anna Sobczak ""U Zuzy""                                                                                                   ";4711Z
37117936500056;Leszek Śliwa Zakład Produkcyjno Usługowy                                                                                ;4120Z
14687695700020;IZABELA WRÓBEL - KOMAŃSKA                                                                                               ;8690E
16153212000027;Magdalena Ogórek, 4YOURKIDS                                                                                             ;8510Z
20026844600022;"""ODNOWA"" KATARZYNA KLIMASZEWSKA                                                                                         ";9602Z
30121419400022;LIDIA OLESZAK  BIKE SERWIS                                                                                              ;4540Z
33059001000034;IRENA KAMIŃSKA                                                                                                          ;4779Z
37006655800103;WIESŁAW BONAR ZAKŁAD STOLARSKI                                                                                          ;4759Z
43052200400088;Kurek Dariusz Sklep Familijny                                                                                           ;4711Z
14274160500039;ARGANI IWONA BIDZIŃSKA                                                                                                  ;4791Z
38591182600024;CERBEX Rafał Prusak                                                                                                     ;4399Z
24189104400042;PIZZERIA PIECYKOWA RADOSŁAW SZOSKA                                                                                      ;5610A
36487567600029;OLGA DĘBOWSKA                                                                                                           ;5610A
00351094800021;PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE IZMET IRENA HAYN                                                         ;6820Z
02110432900020;MAREK DŹWIGA WYKOŃCZENIA - REMONTY                                                                                      ;4339Z
32140161500020;USŁUGI HANDLOWE L&T KRZYSZTOF CIECHANOWSKI                                                                              ;4711Z
08122658600026;COCO-NAILS MAŁGORZATA MAJCHRZAK                                                                                         ;9602Z
10027337300032;AUTO-HANDEL-SZYMEK ŁUKASZ GRDEŃ                                                                                         ;4511Z
24299882100026;F.H. ADAM SZYMANIEC                                                                                                     ;4781Z
01579899200025;Zakład Produkcji Odzieży                                                                                                ;1419Z
36440602000017;"BARTCZAK SYLWIA FIRMA HANDLOWA ""BARTCZAK""                                                                               ";4711Z
00352387900048;"KOCH HENRYK FIRMA HANDLOWA ""BONIEK""                                                                                     ";4711Z
14633597700031;Emilia Uzarska ILLEGAL DESIGN                                                                                           ;4759Z
14631404700020;FUNDACJA OD POKOLEŃ DLA POKOLEŃ                                                                                         ;5819Z
33059001000041;IRENA KAMIŃSKA                                                                                                          ;4789Z
14206098600218;MARKIN MARCIN BOROWY                                                                                                    ;5610A
14171636700023;MARCIN KŁOSEK MAK                                                                                                       ;4711Z
71032533300069;KOT IWONA                                                                                                               ;4719Z
00540917100031;Starosty                                                                                                                ;3511Z
14192353400026;SALON  FRYZJERSKI  Agnieszka Wójcicka                                                                                   ;9602Z
36538036200011;FORYZONT Iwona Szanel                                                                                                   ;6820Z
38336321400010;IDEALNY PREZENT NA KAŻDĄ OKAZJĘ DARIA GŁUSZKO                                                                           ;4791Z
14096215300040;"ŁUKASZ CHOLEWA PRZEDSIĘBIORSTWO HANDLOWE ""CHOLEWA""                                                                      ";4711Z
81269325600029;CENTRUM REHABILITACJI FUNKCJONALNEJ LESZEK WERAKSO                                                                      ;8690A
32100137600031;SETPOL 1 Wojciech Tarnowski                                                                                             ;6820Z
34150317400041;STOGRAM                                                                                                                 ;5610A
36872981300019;JAK MALOWANE ANITA KUBAJKA                                                                                              ;9602Z
30010955500039;"KATARZYNA WLEKŁA FIRMA HANDLOWO-USŁUGOWA ""SYLA""                                                                         ";4711Z
24055407200029;"FHU KATARZYNA OSIKA-BUNIAKOWSKA ""KASIK""                                                                                 ";4711Z
29256682100090;"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""CENTYL II""                                                                       ";8690C
30231893200020;Szkoła Językowa JUNIOR Kamila Jakimowicz                                                                                ;8510Z
28031287000028;"""MROZ"" GLOBAL CONSULTING&TRADE, MROZ GLOBAL CONSTRUCTION, M.R. CONSULTING MACIEJ ROŻENTALSKI                            ";7490Z
38511522000012;ONENESS - GABINET MEDYCYNY NATURALNEJ                                                                                   ;8690D
05022536100024;SKUP I SPRZEDAŻ ARTYKUŁÓW PRZEMYSŁOWYCH Cezary Mazan                                                                    ;4789Z
19201421400031;,,PISTACHIO,, JUSTYNA POTRYKUS                                                                                          ;5610A
10027407100023;"SALONY MEBLOWE ""SIADACZKA"" KRYSTYNA SIADACZKA                                                                           ";4759Z
10027407100048;"SALONY MEBLOWE ""SIADACZKA"" KRYSTYNA SIADACZKA                                                                           ";4759Z
26077157500029;Damian Soboń                                                                                                            ;6619Z
89110086900038;"""AUTO-SPEED"" ANDRZEJ CHOJNOWSKI                                                                                         ";4511Z
14238649800047;"Maciej Popławski - wspólnik spółki cywilnej Dual Speed; Maciej Popławski - wspólnik spółki cywilnej SUDO                ";5229C
75006146900040;"IZABELA ADAMAS SKLEP SPOŻYWCZO-PRZEMYSŁOWY "" CYMES "", SALON KOSMETYCZNO - FRYZJERSKI ""FINEZJA""                          ";9602Z
01493564200020;JDT JAROSŁAW DEDECJUS                                                                                                   ;7990B
30162615200025;Katarzyna Adamczak Firma Handlowo Usługowa ADAMUS                                                                       ;4791Z
87110170300026;USŁUGI MEDYCZNO - PIELĘGNIARSKIE GABRIELA WIERCIAK                                                                      ;8690C
32049672000089;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""NICOLLEX"" ŁUCJA CHWAŚCIAK                                                           ";6820Z
22123096700031;",,DUET"" IRENEUSZ RÓŻALSKI                                                                                               ";5610A
27192682000028;"P.P.H.U."" ANTA"" S.C.                                                                                                    ";6820Z
36450983600020;Marcin Pietranek                                                                                                        ;4711Z
30171073400150;"PPHU ""RJ 7"" Remigiusz Kaźmierczak                                                                                       ";4520Z
85273514700038;KRZYSZTOF PUŚCIZNA - MEDICUMSC sklep medyczny Robert Cebula Krzysztof Puścizna                                          ;4791Z
57021701106412; TERG SPÓŁKA AKCYJNA                                                                                                    ;5210B
57021701106777;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
32078105300028;TK Bombki - Tomasz Klupś                                                                                                ;4778Z
31020402700020;Zakład Stolarski Wróbel Józef                                                                                           ;1622Z
32002222900039;Firma Handlowo Usługowa DANIEL POPIAŁKIEWICZ                                                                            ;9602Z
36985262200018;Usługi Projektowe Mateusz Łokietek                                                                                      ;7490Z
38026297800025;EKOZAMBUD AGNIESZKA SOCHACKA                                                                                            ;6619Z
24302317400027;ATS FINANCE TOMASZ LIPIŃSKI                                                                                             ;6619Z
14141032600031;NZOZ PAWEŁ ARKADIUSZ WŁODARCZYK                                                                                         ;8690C
57021701106025;TERG SPÓŁKA AKCYJNA                                                                                                     ;5210B
10024440800028;SKALIK AGNIESZKA FIRMA USŁUGOWA                                                                                         ;4120Z
85166175400038;JAN MATLĘGA                                                                                                             ;5610A
14058126700020;MARZENNA SUPEŁ Sklep Spożywczo-Przemysłowy                                                                              ;4719Z
36162945100018;WIOLETTA CHABIŃSKA GABINET REHABILITACJI LECZNICZEJ                                                                     ;8690A
33030825400050;"""Romart"" Mariusz Romecki                                                                                                ";4711Z
14018012000035;"Sklep internetowy ,,SZYK""                                                                                               ";4791Z
38120696000011;USŁUGI KOSMETYCZNE MAŁGORZATA KOCHALSKA                                                                                 ;9602Z
35636697501346;MEDYCZNE LABORATORIUM DIAGNOSTYKA                                                                                       ;8690E
14588661700022;FIZJOKLINIKA                                                                                                            ;8690A
36984553300014;Przemysław Bichta                                                                                                       ;4791Z
38552037900026;VIVA Anna Górna                                                                                                         ;5610A
63972438700040;AUTO-TEMPO JAROSŁAW BANASZAK                                                                                            ;4520Z
26028164100030;Paweł Chrobot Świat Dziecka, Prywatny Gabinet Masażu                                                                    ;8690A
