regon;nazwa;pkd07
5102601720042U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720043U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720047U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720048U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720052U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720053U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720055U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720059U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720060U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720061U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720062U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720064U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720065U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720070U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720076U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720080U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720084U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720085U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720089U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720090U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720093U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720095U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720096U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720098U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720099U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720100U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720101U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720102U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720103U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720104U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720105U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720106U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102601720107U;AGROMA OLSZTYN GRUPA SZNAJDER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4778
5102752740005U;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""STABIL PLUS"" JAN RAFALSKI";4778
5102752740006U;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""STABIL PLUS"" JAN RAFALSKI";4778
5102752740007U;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""STABIL PLUS"" JAN RAFALSKI";4778
5102752740008U;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""STABIL PLUS"" JAN RAFALSKI";4778
5102752740009U;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""STABIL PLUS"" JAN RAFALSKI";4778
5102954720001U;PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE TROJAN LESZEK TROJAN ;4711
5103427400005U;MOTO-REMO BURZYŃSCY SPÓŁKA KOMANDYTOWA;4531
5103427400006U;MOTO-REMO BURZYŃSCY SPÓŁKA KOMANDYTOWA;4531
5103427400007U;MOTO-REMO BURZYŃSCY SPÓŁKA KOMANDYTOWA;4531
5103427400010U;MOTO-REMO BURZYŃSCY SPÓŁKA KOMANDYTOWA;4531
5103605900002U;TRANS - POL RYSZARD ŁACHACZ SPÓŁKA JAWNA  ;4778
5103605900004U;TRANS - POL RYSZARD ŁACHACZ SPÓŁKA JAWNA  ;4778
5103944350001U;OLIMP DANUTA I JANUSZ WŁODARCZYK SPÓŁKA JAWNA;4719
5103944350002U;OLIMP DANUTA I JANUSZ WŁODARCZYK SPÓŁKA JAWNA;4719
5103944350004U;OLIMP DANUTA I JANUSZ WŁODARCZYK SPÓŁKA JAWNA;4719
5104247510001U;Apexland Małgorzata Adamczyk  ;4711Z
5104710060007U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060008U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060009U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060010U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060011U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060012U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104710060013U;MARCIN LIPNICKI HANDEL DETALICZNY I HURTOWY ;4711Z
5104931660006U;"ALINA MROCZEK - A.R.""M"" HURT-DETAL    ";4711
5104931660007U;"ALINA MROCZEK - A.R.""M"" HURT-DETAL    ";4711
5104931660009U;"ALINA MROCZEK - A.R.""M"" HURT-DETAL    ";4711
5105373660007U;"ELŻBIETA CZACHAROWSKA DELIKATESY ""U CZACHAROWSKIEJ""   ";4711
5105373660008U;"ELŻBIETA CZACHAROWSKA DELIKATESY ""U CZACHAROWSKIEJ""   ";4711
5105373660009U;"ELŻBIETA CZACHAROWSKA DELIKATESY ""U CZACHAROWSKIEJ""   ";4711
5105613300005U;"FIRMA HANDLOWO-USŁUGOWA ""ELITA"" BARTOSZEWSKI SPÓŁKA JAWNA";4711
5105613300007U;"FIRMA HANDLOWO-USŁUGOWA ""ELITA"" BARTOSZEWSKI SPÓŁKA JAWNA";4711
5105620680002U;"PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""ALIWESA"" SPÓŁKA JAWNA CEZARY BARANOWSKI-KRZYSZTOF BARANOWSKI";4711
5105967650003U;"""PREMAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ";4531
5106170590002U;MOTO CENTRUM BOLESŁAW, WOJCIECH, EWA ZABOROWSCY SPÓŁKA CYWILNA;4520
5106258700003U;RESMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511
5106258700004U;RESMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511
5106258700005U;RESMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511
5106276840001U;"KAROL KASPROWICZ SKLEP ""CZEMAROL"" ART.  SPOŻYWCZE I PRZEMYSŁOWE ";4711
5106276840002U;"KAROL KASPROWICZ SKLEP ""CZEMAROL"" ART.  SPOŻYWCZE I PRZEMYSŁOWE ";4711
5106276840003U;"KAROL KASPROWICZ SKLEP ""CZEMAROL"" ART.  SPOŻYWCZE I PRZEMYSŁOWE ";4711
5106451040001U;"FIRMA HANDLOWA ""SORT"" KAZIMIERZ MARKOWSKI ";4711
5107092870004U;"PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""BOCHENEK"" JAN JAKUBOWSKI ";4711
5109467390004U;Sklep Spożywczo-Przemysłowy Małgorzata Lendzion   ;4711
5109467390005U;Sklep Spożywczo-Przemysłowy Małgorzata Lendzion   ;4711
5109467390006U;Sklep Spożywczo-Przemysłowy Małgorzata Lendzion   ;4711
5109858700002U;"ROSIŃSKA MARZENA PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""RO-POŻ""";4778
5113404600009U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600010U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600011U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600012U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600013U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600014U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113404600016U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KOŁAKOWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";4711
5113914560001U;BP Service Center BARTOSZ IWASZKIEWICZ;4711
5114174570002U;"""ALCAR""SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ";4511
5114302450001U;"BUBIENKO ALICJA SKLEP MIĘSNY ""EDEK""   ";4711
5114302450002U;"BUBIENKO ALICJA SKLEP MIĘSNY ""EDEK""   ";4711
5114302450003U;"BUBIENKO ALICJA SKLEP MIĘSNY ""EDEK""   ";4711
5114322960003U;ŚLIŻEWSCY SPÓŁKA JAWNA    ;4711Z
5114406050002U;"""TRANS-AUTO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ";4511
5114732890011U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5114732890012U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5114732890013U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5114732890014U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5114732890015U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5114732890016U;"FIRMA HANDLOWO-USŁUGOWA ""ARTI"" KRZYSZTOF KLIMEK   ";4719
5194809230003U;ARTECH Arkadiusz Kieżun   ;4719
5194820980001U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980002U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980003U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980005U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980006U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980007U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194820980008U;"P.H.U.""AUTO-CZĘŚCI"" DARIUSZ WOŹNICKI  ";4531
5194992590001U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""NA GÓRCE"" ANNA DZIEKOŃSKA ";4711
5194992590002U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""NA GÓRCE"" ANNA DZIEKOŃSKA ";4711
5194992590003U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""NA GÓRCE"" ANNA DZIEKOŃSKA ";4711
5195419320001U;SALONY ELŻBIETA E.JAKUBIAK I D.JAKUBIAK SPÓŁKA JAWNA  ;4759Z
5195419320002U;SALONY ELŻBIETA E.JAKUBIAK I D.JAKUBIAK SPÓŁKA JAWNA  ;4759Z
5195419320004U;SALONY ELŻBIETA E.JAKUBIAK I D.JAKUBIAK SPÓŁKA JAWNA  ;4759Z
5195621010016U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010017U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010019U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010020U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010021U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010022U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010023U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010032U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010033U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010034U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010036U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010038U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010039U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010040U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010045U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010046U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010051U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010052U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010053U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010054U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010055U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010057U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010058U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010060U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010061U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010062U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010063U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010064U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010065U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010067U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010069U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010071U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010072U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010073U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010076U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010077U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010079U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010081U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010082U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010083U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010085U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010086U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010087U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010091U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010095U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010096U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010097U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010098U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195621010099U;"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ""APADOL"" PIOTR DOLIŃSKI  ";4779
5195895020001U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""FOX"" TOMASZ DUDZIC";4711Z
5195895020002U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""FOX"" TOMASZ DUDZIC";4711Z
5195895020003U;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""FOX"" TOMASZ DUDZIC";4711Z
5195996470007U;ELZEN Elżbieta Tejs ;4711
5195996470008U;ELZEN Elżbieta Tejs ;4711
5195996470009U;ELZEN Elżbieta Tejs ;4711
5200198240001U;H 500 P2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711
5200198240002U;H 500 P2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711
5200198240003U;H 500 P2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711
5200198240004U;H 500 P2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711
5200198240005U;H 500 P2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711
5200633110001U;TEAM GRONO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4531Z
5202858560001U;PARIS OPTIQUE POLSKA PL 08 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202858560002U;PARIS OPTIQUE POLSKA PL 08 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202858560003U;PARIS OPTIQUE POLSKA PL 08 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202858560004U;PARIS OPTIQUE POLSKA PL 08 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202885530001U;PARIS OPTIQUE POLSKA PL 07 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202885530002U;PARIS OPTIQUE POLSKA PL 07 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202885530003U;PARIS OPTIQUE POLSKA PL 07 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5202885530004U;PARIS OPTIQUE POLSKA PL 07 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4778Z
5203500680001U;JJ JANKOWICZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  ;4711Z
5204101550001U;MARKETM WRÓŻ SPÓŁKA JAWNA ;4711Z
5204101550002U;MARKETM WRÓŻ SPÓŁKA JAWNA ;4711Z
5204101550003U;MARKETM WRÓŻ SPÓŁKA JAWNA ;4711Z
5204101550004U;MARKETM WRÓŻ SPÓŁKA JAWNA ;4711Z
5204837340001U;ZYTEK-INVEST S.C. ;4719
5204872580001U;JW Auto Renata Zawadzka   ;4531Z
5205394170001U;SMARTSPOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA    ;4791Z
5205394170002U;SMARTSPOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA    ;4791Z
5205394170003U;SMARTSPOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA    ;4791Z
5205394170004U;SMARTSPOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA    ;4791Z
5205394170005U;SMARTSPOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA    ;4791Z
5205441700001U;STELLANTIS &YOU POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511Z
5205441700002U;STELLANTIS &YOU POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511Z
5205441700003U;STELLANTIS &YOU POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4511Z
5205512750001U;TESAM s.c. JOANNA GWARDIAK, EWA DOMAŃSKA  ;4711Z
5206163360001U;Firma FRADA Tomasz Kawulok;4711Z
5207085410001U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207085410002U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207085410003U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207085410004U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207085410005U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207085410006U;SZAREK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ    ;4711Z
5207173100001U;PARTNER A. ADAMCZYK SPÓŁKA KOMANDYTOWA;4719Z
5207292990001U;WÓJTOWICZ NEW COMMERCE SPÓŁKA KOMANDYTOWO-AKCYJNA ;4791Z
5207600790001U;ADAMO ADAM ZIELONKA SPÓŁKA KOMANDYTOWA;4711Z
5208329620001U;AUTORAK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4531Z
5208584010001U;OSIŃSCY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ   ;4711Z
5209128400001U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400002U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400003U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400004U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400005U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400006U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400007U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5209128400008U;RETRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z
5210099570001U;ANDMAR ANDRZEJ NAWROT,MARCIN BŁASZCZYK SPÓŁKA CYWILNA ;4711Z
5211287740001U;SKLEPY TOMASZ DANIŁOWICZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711Z
