regon;nazwa;pkd07
38071901800014;HulThai - Gaj                                                                                                           ;5610A
09112254800030;Instytut Zarządzania i Rozwoju Kadr Marek Łukaszewski                                                                   ;7490Z
16147317900030;PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE - SABINA KLAMKA                                                                      ;9329A
69024186400032;ZEGARIS Janusz Słapiński                                                                                                ;4791Z
30057785900049;Wojciech Nowak WOJ-BUD ROBOTY BUDOWLANE                                                                                 ;4399Z
01484242600031;XIC LO                                                                                                                  ;5610A
34113614900172;USŁUGI MEDYCZNO - PIELĘGNIARSKIE JOLANTA MELLER                                                                         ;8690C
18102362100027;GRZEGORZ PAJĄK SPIDER                                                                                                   ;9319Z
95114496100070;Oliwki etc Marcin Gonder                                                                                                ;5610A
36288171500026;Anna Myśliwiec PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE                                                                       ;4711Z
14256278800040;LASKOWSKI JACEK FIRMA HANDLOWO-USŁUGOWA LASKOWSKI JACEK                                                                 ;4719Z
01496481000025;"""TOP CZYSTOŚĆ"" SPÓŁKA Z O.O. ODDZIAŁ W WARSZAWIE                                                                        ";5610A
36418176100020;Berg Ekspert Katarzyna Berg                                                                                             ;6619Z
38796096400010;FOREST Kamil Michalski                                                                                                  ;2849Z
25068996000039;"PHUP ""SKORPION"" Piotr Stachowski w spadku                                                                               ";4711Z
09297937000089;Przedsiębiorstwo Wielobranżowe GLOBAL Sonja Piotrowska                                                                  ;4941Z
14603476700027;Goumi Przemysław Korczak                                                                                                ;5610A
63439223600109;BEMO MOTORS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ NR IX W MARKACH                                             ;4511Z
27284287000046;SEB-BUD SEBASTIAN JANCZUR                                                                                               ;6820Z
36252979200016;"""ŻACZEK-BIS"" Katarzyna Lipniewska                                                                                       ";4711Z
38817680100010;Ratownictwo Medyczne Małgorzata Bundziów                                                                                ;8690B
36232698800015;Prywatna Praktyka Pielęgniarska Ewa Siwińska                                                                            ;8690C
02024211800020;JUST7GYM KRZYSZTOF CZARNIECKI                                                                                           ;4791Z
20080964600038;PHU Beata Jaworowska                                                                                                    ;4799Z
01200984200037;"Zbigniew Kurek PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""OLKA""                                                    ";1392Z
47310745000020;"""LINK-DRUK"" SP. Z O.O.                                                                                                  ";1812Z
27369637500042;FIRMA WIELOBRANŻOWA LENAKO JÓZEF KORUS                                                                                  ;4941Z
27314444000076;JACEK ZAMORA LA STRADA NIERUCHOMOŚCI                                                                                    ;6820Z
36044073400018;Anatomica Centrum Rehabilitacji                                                                                         ;8690A
36319638700010;Paulina Jankowska Jojo design                                                                                           ;4791Z
12042590400054;KRUK MONIKA MK CARS S.R.L                                                                                               ;9602Z
89043519000030;TAXI OSOBOWE DARIUSZ KRZYŚKO                                                                                            ;4932Z
27244935000102;"P.H.U. ""CZAIKA"" Tomasz Czaika                                                                                           ";4759Z
17096287900068;Beata Olszewska EEA POLAND                                                                                              ;5610A
32137807500038;PJ Kredyty Ubezpieczenia Paweł Joniak                                                                                   ;6619Z
13045062700035;ZAKŁAD PRODUKCYJNO USŁUGOWO HANDLOWY SŁAWOMIR SKUDYNOWSKI                                                               ;1610Z
06160152200042;BEST HOUSE NIERUCHOMOŚCI EWELINA WĄSIK                                                                                  ;6831Z
63099176700111;"TO-PI Tomasz Konieczny Sklep Spożywczo-Przemysłowy ""Małe Delikatesy""                                                    ";4711Z
02086597700207;MARCIN LISOWSKI MAGMA                                                                                                   ;5210B
14097326300079;DARIUSZ ŚLUSARCZYK D.D. MAX-1                                                                                           ;5610A
14611015500041;""" PIOMIX"" Piotr Miksa                                                                                                   ";4711Z
17001401300063;ROMAN RUKSZTEŁŁO TRANSCOLD TRANSPORT KRAJOWY I MIĘDZYNARODOWY                                                           ;4711Z
24082208700183;Nexfort Grzegorz Sztanderski                                                                                            ;6619Z
36456268700011;Yunus Çetin JUNUS KEBAB                                                                                                 ;5610A
22166721000030;SPRZEDAŻ PAMIĄTEK I UPOMINKÓW Artur Laga                                                                                ;4778Z
27273255400024;GOSPODARSTWO ROLNE                                                                                                      ;0119Z
38487336000018;IHOR DZHEMESIUK                                                                                                         ;5610A
36237925200014;SUBTELNIA ANNA KARDASZ                                                                                                  ;6820Z
32038697700025;USŁUGI TRANSPORTOWE BARTŁOMIEJ KACZMAREK                                                                                ;4941Z
32002046600061;FIRMA USŁUGOWA AUGUST SCHLAFFKE                                                                                         ;6820Z
02022973800021;"ALEKSIENCEWA ANŻELIKA ""DOAN""                                                                                            ";4719Z
39100719200020;FRYZJERSTWO MĘSKIE -Krystian Fortuna                                                                                    ;9602Z
81073290500026;TERESA SICIŃSKA                                                                                                         ;8690A
34039375000039;Joanna Lunitz AB-DENT                                                                                                   ;3250Z
24043624300020;BIURO-MAGAZYN                                                                                                           ;4791Z
30215538700037;MATEUSZ KONDELLA SUSHI BUSHI                                                                                            ;5610A
47074502600036;WYNAJEM NIERUCHOMOŚCI NA WŁASNY RACHUNEK JANICKI WITOLD                                                                 ;6820Z
01276696800118;WOJCIECH DOMIŃCZAK DOMIN STUDIO GRAFIKI ARCHITEKTONICZNEJ                                                               ;7490Z
29014217500025;GOSPODARSTWO ROLNE ANDRZEJ SENDEROWSKI                                                                                  ;0119Z
32059981600045;FIRMA HANDLOWO-USŁUGOWA MAREK KURSTAK                                                                                   ;6820Z
23118843000013;"BURDA AGNIESZKA FIRMA HANDLOWO-USŁUGOWA ""A i P""                                                                         ";4791Z
29240276900020;KIOSK SPOŻYWCZO-PRZEMYSŁOWY DANUTA SOŁOWOW                                                                              ;4799Z
81125718000175;MICHAŁ BIAŁY                                                                                                            ;6820Z
06027073800047;ANNA GRZECHNIK                                                                                                          ;4779Z
14613949500020;ALFA MEDYCZNA                                                                                                           ;8690A
28142796000024;PRZEDSIĘBIORSTWO - PRODUKCYJNO - USŁUGOWO - HANDLOWE AUTOSERVICE PATRYK LICZNERSKI                                      ;4520Z
30150187000029;MARCIN SOBKOWIAK  WSPÓLNIK S.C. AUTO-GLASS MROZEK-SOBKOWIAK                                                             ;4511Z
30035764900037;MĄKOWSKI MARCIN                                                                                                         ;6619Z
38802592400016;JUNG-SERWIS Anita Marczyńska                                                                                            ;3312Z
38808567100014;AQUATECH TOMASZ SZELA                                                                                                   ;5911Z
36220846700014;BEZPŁATNA SZKOŁA RODZENIA AGNIESZKI BRZEŚCIŃSKIEJ                                                                       ;8690C
97808770700025;Usługi foto wideo                                                                                                       ;7420Z
36027359000022;DOROTA SOBOLEWSKA - PIELĘGNIARKA                                                                                        ;8690C
63101823000020;"""AMK"" ALDONA WEICHBRODT-JEKEL                                                                                           ";4711Z
01511625400027;INFORTE JAROSŁAW MORAWSKI                                                                                               ;6311Z
36267641200015;SKY POINT MALWINA BIAŁASZEWSKA                                                                                          ;7420Z
36078552200016;"Krzysztof Żywanowski ""MPS""                                                                                              ";4520Z
30122794300043;KATARZYNA HARMACKA DAIDA                                                                                                ;5610A
45116532900027;"SKLEP SPOŻYWCZO-PRZEMYSŁOWY ""ADAŚ"" GRAŻYNA GRABOWSKA-OGONOWSKA                                                          ";4711Z
77160514000026;"FIRMA ""NAPARTY"" S.C. - DANUTA I BOGDAN NAPARTY                                                                          ";5610A
36353795400010;Force Paweł Lichacz                                                                                                     ;4711Z
14005161200092;"SKLEP SPOŻYWCZO-PRZEMYSŁOWY KATARZYNA KRAJEWSKA PRZEDSIĘBIORSTWO HANDLOWE ""KRAJEWSCY"" S.C. PRZEDSIĘBIORSTWO HANDLOWO-USŁ";4711Z
27251476800011;"Rej Małgorzata Firma Handlowo-Usługowa ""MAGGIE""                                                                         ";4799Z
10104441000025;"FIRMA TRANSPORTOWA ""KOSA"" PIOTR KOSACKI                                                                                 ";4520Z
36381243200014;Consulting-Med Agnieszka Chmiel                                                                                         ;8690E
53058861000024;"Marek Taraszkiewicz ""JANTAR"" Usługi-Produkcja-Handel                                                                    ";5610A
43111708500053;Marcin Baszczuk P.U.H. MARTEN-BUDMULTIBUD                                                                               ;4759Z
27242767300028;"PRZEDS.PRODUKCYJNO-HANDLOWE EXPORT-IMPORT ""ARS-DECOR"" KOŁCAN JANETA                                                     ";2229Z
36362202200017;Danuta Rams                                                                                                             ;4711Z
27338054800033;ALEKSANDRA WIDŁAK  ola-med                                                                                              ;8690C
87170963000031;CENTRUM OBUWIA DZIECIĘCEGO KRASNAL MAŁGORZATA SEROCKA                                                                   ;8690D
21021356100076;P.H. PAWEŁ DOPIERALSKI                                                                                                  ;6820Z
14592757500024;HANDEL OWOCE WARZYWA JACEK MASTALERZ                                                                                    ;4781Z
29104220500025;"TOMASZ WĄSOWSKI FIRMA HANDLOWO-USŁUGOWA""PARTNERS""                                                                       ";5610A
77151595100091;"SKLEP Z AKCESORIAMI TELEFONICZNYMI ""TELEKOM"" PIOTR KOWALCZYK                                                            ";6820Z
51090727700058;AUTO-HANDEL GROSZ MARIUSZ                                                                                               ;6820Z
34030654300034;FIRMA OGÓLNOBUDOWLANA DARIUSZ MIZERA DAR-DACH                                                                           ;4520Z
12311548100024;PIOTR JANUS                                                                                                             ;4511Z
36050302100013;EUROPA KATARZYNA SADURSKA-RADKO                                                                                         ;4791Z
00285776200129;"ZDZISŁAW BONKOWSKI ""A B C"" - Zdzisław Bonkowski                                                                         ";6820Z
23036214000034;"KIOSK ""CYTRUS"" WIESŁAW MOCHNAL                                                                                          ";4711Z
36346424400013;ESTETIQ                                                                                                                 ;8690E
30192343000034;"MICHAŁ RECZEK  ""TANIOWŚWIAT""                                                                                            ";7911A
47051079000020;"FIRMA ""KROKODYL"" PAWEŁ DACKO                                                                                            ";9602Z
14720609300021;Małgorzata Mikłowska                                                                                                    ;6619Z
87125118200043;Szpital Specjalistyczny im. Wł. Biegańskiego                                                                            ;8690C
77150926400081;VILLA 4 YOU                                                                                                             ;6820Z
27033923200023;"SZMYRA GRZEGORZ ""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""SALON""                                                 ";4719Z
10039488100053;DESPERADOS DARIUSZ UŻARKIEWICZ                                                                                          ;6820Z
31050217300064;"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""TOJAN"" HENRYK DURKIEWICZ                                                            ";4520Z
85033117300118;Kazimierz Gurgul                                                                                                        ;4711Z
47154115900025;"""STAWIŃSKI"" PRZEDSIĘBIORSTWO HANDLOWE KRZYSZTOF STAWIŃSKI                                                               ";4719Z
49002624400020;POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W ZAKOPANEM OŚRODEK REHABILITACYJNO - WYCH;8690E
36341687700012;Projekty Nadzory-Sanitarne Bartosz Sowa                                                                                 ;7410Z
25114058300029;"WOJCIECH KRYMARYS ""DROMAX"" USŁUGI DROGOWO-BUDOWLANE                                                                     ";4211Z
55042442900023;"1/ FIRMA HANDLOWA ""ROLBUD""  Andrzej Bojarski 2/ FIRMA PRODUKCYJNO-HANDLOWO-USŁUGOWA  MONIKA S.C.                        ";5610A
09154110400031;HANDEL ARTYKUŁAMI SPOŻYWCZYMI KAMIL BARYCZKA                                                                            ;4711Z
34034191800038;Usługi Medyczne ANNA EICHBERGER                                                                                         ;8690C
38766858300016;Aleksandra Mikołajczyk AKUNIDRA                                                                                         ;8690D
00826096000019;"""M.M.ELEKTRO"" MIROSŁAW MILEWSKI                                                                                         ";4520Z
36114563500043;ATM ART STUDIO Agata Tucka-Marek                                                                                        ;6499Z
02063549600102;"Sklep ""KAPRYSEK""                                                                                                        ";4711Z
49205912400027;"RADZIK KAZIMIERZ PRODUKCJA WYROBÓW Z DREWNA ""RAD - DREW""                                                                ";1629Z
53119061800046;"""JAŚKO"" - SMYKAŁA JAN                                                                                                   ";1623Z
00430493200034;P.P.U. ERA  RAFAŁ MIGAS wspólnik spółki cywilnej CUTTING PARTNER                                                        ;1413Z
26071665900022;FIRMA MAR-BRUK MARIUSZ OGRODNIK                                                                                         ;4211Z
02246797900028;PIOTR MISZCZUK WEBLAB MEDIA                                                                                             ;6311Z
10078285000044;Marcin Eljasiewicz                                                                                                      ;5610A
30247165100029;biuro                                                                                                                   ;9003Z
14597358100030;Grillsklep Renata Sandomirska                                                                                           ;4759Z
05063757200083;WIŚNIOWY SAD ANDRZEJ SZEREMETA                                                                                          ;4711Z
38669276300017;TRADE LOVERS DAMIAN MIERZWIŃSKI                                                                                         ;4791Z
36368486200015;INDYWIDUALNA PRAKTYKA PSYCHOLOGICZNA KLAUDIA KOLENDA-SUJECKA                                                            ;8690E
27317382600024;LIZOŃCZYK TOMASZ                                                                                                        ;4719Z
14116634600040;AGNIESZKA KĄDZIELA GP TRUCK TRADING - wspólnik spółki cywilnej                                                          ;4519Z
38817584200019;m2o studio Magdalena Sikorska                                                                                           ;7410Z
36253324000035;Usługi Psychologiczne i Psychoterapeutyczne - mgr Justyna Cyga                                                          ;8690E
26072987000026;"FIRMA PRODUKCYJNO-HANDLOWA ""JAGIEŁŁO"" Janina Jagiełło                                                                   ";2222Z
06015787000036;WYCENA NIERUCHOMOŚCI I RUCHOMOŚCI RAFAŁ ZGORZAŁEK                                                                       ;6831Z
06148363700060;Biuro                                                                                                                   ;4941Z
30193684600030;"""AGRO - TRANS"" Paweł Sylwestrzak                                                                                        ";4941Z
81200494300025;INDYWIDUALNA PRAKTYKA PIELĘGNIARSKA ANNA HAWRYLUK                                                                       ;8690C
36511285100020;"PPHU ""NELA"" PAWEŁ MRÓWCZYŃSKI                                                                                           ";4719Z
89011322600047;PPHU KAM - TRANS RYSZARD ŻMIJEWSKI                                                                                      ;4941Z
97069177000033;PERFECT TRANS Zygmunt Kulbicki                                                                                          ;4941Z
35708610800029;PROREFIT Jadwiga Jawor                                                                                                  ;4339Z
47133901500030;F.P.H.U. WOJCIECH PARCZEWSKI                                                                                            ;6820Z
15070515800021;Zakład Produkcyjno-Usługowo-Handlowy mgr inż. Janusz Kowalczyk                                                          ;3312Z
12309568900033;Michał Łakomy ROCK-FILES                                                                                                ;4791Z
30218124900020;GOSPODARSTWO ROLNE MAREK GAWRYCH                                                                                        ;0149Z
13025730400057;Usługi Melioracyjne Ogólnobudowlane i Usługi Fryzjerskie Marek Opolski                                                  ;9602Z
51948575400047;"PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE   ""MROCZKOWSKI"" ELŻBIETA MROCZKOWSKA                                     ";4711Z
14067370400037;Magazyn                                                                                                                 ;4339Z
34131279300028;DANMED Danuta Weiss                                                                                                     ;8690C
43079400400020;DOROTA BRODZIAK P.W. NEVADA                                                                                             ;5210B
06069509900029;INSTYTUT GENETYKI I IMMUNOLOGII GENIM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                           ;8690E
14166967900026;BARBARA ROSZKOWSKA FIRMA HANDLOWA ABROS-bis                                                                             ;4719Z
14615469000025;BABEL Dariusz Bąbała                                                                                                    ;4711Z
01030792000022;JAROSŁAW CHOJECKI AJ PROGRES                                                                                            ;6820Z
27127300900049;AUTO-DRAGON, P.W. DRAGON                                                                                                ;4531Z
36163212800029;USŁUGI FRYZJERSKIE ALEKSANDRA RATAJCZAK                                                                                 ;9602Z
11011569500026;P.O.S. EKO-MED Małgorzata Pitera                                                                                        ;3511Z
27388395300017;KOZIKOWSKI KRZYSZTOF                                                                                                    ;4399Z
36287552500011;PetroVision - PIOTR KANIA                                                                                               ;8690E
63054210100035;"WALKOWIAK PAWEŁ PHU ""WALUŚ""                                                                                             ";4779Z
81111548000055;NEW LOOK GRZEGORZ KALMUS                                                                                                ;4782Z
36040122000010;PRORISER Tomasz Pieniak                                                                                                 ;4520Z
38267013800012;AISHA TRAVEL - MOHAMED DAHI                                                                                             ;7911A
26076834300049;"Katarzyna Kawińska Przedsiębiorstwo Handlowo-Usługowo-Produkcyjne ""KASZA""                                               ";4711Z
35656042400160;EWA NIEMIEC OLIMP                                                                                                       ;5610A
32125978400026;SEWA Sebastian Piasecki                                                                                                 ;8121Z
12108108000060;TRENDY POLSKA  PAULINA GAŁAT                                                                                            ;4719Z
12108108000078;TRENDY POLSKA  PAULINA GAŁAT                                                                                            ;4719Z
10078717800089;ORIENT EXPRESS MAGDALENA WYPYCH                                                                                         ;5610A
22079367400164;MP Consulting Mateusz Post                                                                                              ;8690D
36238084100010;Bartosz Kutny Nauka Pływania                                                                                            ;8551Z
14177356600026;KRĘGOSŁUPEK                                                                                                             ;8690A
36258637600012;JOKER Emil Jarosz                                                                                                       ;4711Z
63439223600083;BEMO MOTORS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ NR VII W ZŁOTNIKACH                                         ;4511Z
36260935000013;POMOC PSYCHOLOGICZNA I PSYCHOTERAPIA Agnieszka Żytkowska                                                                ;8690E
14588604300038;MIECZYSŁAW GRZEBALSKI - Wspólnik spółki cywilnej                                                                        ;4520Z
27290645100048;"""HEDVIGIS"" MUSIAŁKIEWICZ JADWIGA                                                                                        ";4779Z
27069774700022;"""POLONUS"" SPÓŁKA JAWNA DARIUSZ MIJAS, MIROSŁAW SYBILA                                                                   ";4719Z
36070653400032;MARLA MARLENA KULTYS                                                                                                    ;4711Z
25139084800023;GRAŻYNA WOJCIECHOWSKA                                                                                                   ;4520Z
14667252200034;TUTTO Katarzyna Kowalewska                                                                                              ;9602Z
22015862400039;"""BULINEX"" SPÓŁKA CYWILNA TERESA KACZYŃSKA & GRZEGORZ KACZYŃSKI                                                          ";4719Z
27801020100020;LUDWIK BARBARA FIRMA HANDLOWA NIEŚPIAŁOWSKA                                                                             ;4711Z
25077051400025;Oddział - Ostrów Wlkp.                                                                                                  ;4759Z
36166288500016;SHARK-RC Łukasz Lewandowski                                                                                             ;4791Z
37004284200025;Firma Handlowo-Transportowa Janusz Zych                                                                                 ;4781Z
12158982600034;Olkusz, Króla Kaziemierza Wielkiego 66                                                                                  ;4939Z
38821899400019;Vinur-Trans Grzegorz Wieczorek                                                                                          ;4941Z
12092912500035;"1.Biuro Rachunkowe ""Consultant"" s.c. Adam Leus, Leszek Sałek 2.ML Invest Leszek Sałek                                   ";6820Z
38076558000019;FHU RADOSŁAW MAREK                                                                                                      ;4711Z
36258219000010;IWONA KOSOWSKA                                                                                                          ;4791Z
30246639000026;NAUKA JAZDY MARCINO MARCIN MARCINIUK                                                                                    ;4939Z
36177392300032;WI-MAR MARIA WIŚNIEWSKA                                                                                                 ;5610A
67078437900023;"F.H.U. ""INSTALEX"" - Mariusz Prasek                                                                                      ";4759Z
36238901000010;Fitness Marta Surowiec                                                                                                  ;8551Z
20032836100050;GRAND HOUSE - JULITA SZCZĘSNA                                                                                           ;6831Z
36258779500016;"""ARTURO"" ARTUR KOWALSKI                                                                                                 ";4799Z
24313142600021;"""ISIS Domowe SPA"" IZABELA MICHULEC-PIERONEK                                                                             ";9602Z
36954519100010;ROBERT WIELOMEK                                                                                                         ;5610A
38435784200022;ANATOLII GLUSHCHAK GLMEBLE                                                                                              ;4791Z
38575865500015;Gabriela design Gabriela Wiosek                                                                                         ;7410Z
08019453600024;KAMIL ŚLUSARZ OSTEOPATIA                                                                                                ;8690A
36130680200017;KABO KATARZYNA SCHENK                                                                                                   ;1812Z
59012216300073;"""DANSAS TEXTIL"" P.W. CZESŁAW SAS                                                                                        ";6820Z
36759026000018;Wojciech Moskała                                                                                                        ;6820Z
38445579200114;Busse Nieruchomości Aneta Busse                                                                                         ;6820Z
24312816300095;REXO Radosław Gałuszka                                                                                                  ;4791Z
27660403700049;"FIRMA HANDLOWA ""KRYSTYNA"" MICZKA KRYSTYNA                                                                               ";4781Z
36467199100017;AKADEMIA TENISA I PŁYWANIA WOJCIECH STACHOWSKI                                                                          ;8551Z
02087042900090;Terapeutyczny Punkt Przedszkolny Zielony Zakątek II                                                                     ;8510Z
16030540000029;PRACOWNIA PROJEKTOWANIA I OBSŁUGI INWESTYCJI ATRIUM ARCHITEKCI SYLWIA NUREK                                             ;7410Z
00569781000044;Artur Wyszyński Manufaktura Polska                                                                                      ;1392Z
38263141100016;Bar Minh Anh                                                                                                            ;5610A
38445579200121;Busse Nieruchomości Aneta Busse                                                                                         ;6820Z
24316250400037;MB - AUTOCOMPLEX MICHAŁ BRONDER                                                                                         ;4520Z
19301896400158;KRZYSZTOF MAŃSKI Firma Handlowo Usługowa Mański                                                                         ;6820Z
81269259300049;PROFIT ARKADIUSZ PIOTR PLEZIA                                                                                           ;6820Z
59036290900023;HANDEL ARTYKUŁAMI SPOŻYWCZOPRZEMYSŁOWYMI ''MALINKA'' TERESA BUJACZ                                                      ;4711Z
67199305600020;Lichota Marcin    Usługi transportowe                                                                                   ;4941Z
43047440000037;Zajmała Dariusz  -  DARKOS                                                                                              ;6120Z
32158429000035;DENT-HOUSE ŁUKASZ CZAPECZKA                                                                                             ;3250Z
81124156900032;DORMOR KANIUK PIOTR                                                                                                     ;6820Z
25063715200030;"""HURT-KAROL"" KAROL MATUSZAK                                                                                             ";4941Z
38472523400017;AMERS Marek Kosowski                                                                                                    ;4719Z
38533700800013;Puchowe Inspiracje Daria Bielańska                                                                                      ;1419Z
43267675700020;P.H.U. PAWEŁ KOŁODZIEJCZYK                                                                                              ;7420Z
27358902400037;"""MAESTRO"" TOMASZ ŚWIEŚCIAK - PAWILON HANDLOWY NR 17 ""POD ESTAKADĄ""                                                      ";4799Z
97073530200044;"SKLEP ""U MARIOLI"" MARIOLA DZIENISIEWICZ                                                                                 ";4711Z
18038196200459;DELIKATESY PIOTRUŚ PAN                                                                                                  ;4711Z
18038239300058;Expert Daniel Sołtys                                                                                                    ;4759Z
47271998400036;Marek Pawlak FIRMA KARGUL                                                                                               ;4781Z
01737018100041;C.H. AUTOHANDEL PIOTR CHYZIAK                                                                                           ;4511Z
45066679100039;"P.H.U. ""ELFRYZ"" MAGDALENA KLUCZEK                                                                                       ";9602Z
08031400600055;HAP IWONA PRZYBYSŁAWSKA                                                                                                 ;4791Z
24146372700053;Wacław Kopeć                                                                                                            ;4779Z
30213904600027;PRACOWNIA PSYCHOLOGICZNA I PSYCHOTERAPII Małgorzata Szumińska                                                           ;8690E
27783901500096;parkpogoria.pl                                                                                                          ;9321Z
38821212900017;CT Dialog                                                                                                               ;8690E
24031142900032;ŚWIĘTOKRZYSKIE CENTRUM REHABILITACJI I TERAPII MANUALNEJ ReVita                                                         ;8690A
32049072300022;ARS MEBLE ARKADIUSZ SURYNT                                                                                              ;4759Z
27357555900174;Apartamenty Dariusz Grudziński                                                                                          ;6820Z
18027232200027;Auto Naprawa  Serwis Opon                                                                                               ;4520Z
63077764300053;"KRZYSZTOF PALUSZYŃSKI ""PFS PALFILMSTUDIO""                                                                               ";5911Z
29242234100026;"Mariusz Warzocha ""Auto Handel""                                                                                          ";4511Z
19138482500041;Usługi Gastronomiczne Regina Żołnowska                                                                                  ;5610A
14131913000038;smallna Piotr Płoski                                                                                                    ;7410Z
30022942000031;MARCIN LATANOWICZ LATAN                                                                                                 ;4211Z
83005980600028;"Sklep ""GROSIK""                                                                                                          ";4711Z
38058290900018;"Handel Detaliczny Mięsem i Wędlinami ""ALKA"" Alicja Majchrzak, Katarzyna Majchrzak                                       ";4781Z
25100347800034;PRZEDSIĘBIORSTWO WIELOBRANŻOWE ADAMO Paweł Jerzak                                                                       ;4520Z
25076360300042;"PPUH ""ISOTEX"" ŻURAWA WITOLD                                                                                             ";6820Z
85050767200040;FHU Małgorzata Kitrys                                                                                                   ;4511Z
55128722000024;REVIA FASHION Andrzej Wyrzykowski                                                                                       ;4782Z
36472446300017;"CENTRUM REHABILITACJI ""SALUS""                                                                                           ";8690A
35636697502079;MEDYCZNE LABORATORIUM DIAGNOSTYKA                                                                                       ;8690E
14208620100102;Przystań Radzyn Podlaski                                                                                                ;8690E
49198496400039;Samodzielny Gminny Ośrodek Zdrowia w Białym Dunajcu                                                                     ;8690C
12288197700028;COPACABANA                                                                                                              ;5610A
38083605000036;Mechanika Blacharstwo Lakiernictwo Samochodowe Jarosław Zębala                                                          ;4520Z
24099344600028;"EWELINA NOWAKOWSKA ""PRACOWNIA NOVA""                                                                                     ";7410Z
01284001500037;P&P Trans Paweł Sygocki wspólnik spółki cywilnej                                                                        ;5610A
81261713700025;FORESTIVA WOJCIECH DROŻDŻ                                                                                               ;1610Z
06031788800024;ANGELE ELŻBIETA DADOS                                                                                                   ;1413Z
02247287400023;Guga Baby Grażyna Frysiak                                                                                               ;4778Z
47133696200022;ADAM BARTOSZEWSKI                                                                                                       ;4781Z
36346839000021;JOANNA WARDENGA GABINET DIETETYCZNY                                                                                     ;8690E
29241980100024;F.H.U. MOTYL - GAZ                                                                                                      ;4520Z
24052289900034;KOŁOTRANS  BEATA KOŁODZIEJ                                                                                              ;4941Z
77125854300056;RYSZARD ŁUKASIŃSKI SKLEP SPOŻYWCZO-PRZEMYSŁOWY                                                                          ;4711Z
24045098700029;"Firma Usługowo Handlowa ""GROMOTKA"" Dawid Gromotka                                                                       ";6820Z
18101211000036;Moto Solid Plus Batog Lucyna                                                                                            ;4520Z
27157923400045;F.H.U. BRO-TRANS TADEUSZ STAŃCZYK                                                                                       ;4711Z
36045340600016;Karolus Bus Karol Przybylak                                                                                             ;4520Z
38566574100018;FIZJOEFEKT Janusz Wojtkowski                                                                                            ;8690A
89026263000056;PRYWATNA PRAKTYKA POŁOŻNICZA MAŁGORZATA KUSIAK                                                                          ;8690C
69006683000034;LITWIN DANUTA                                                                                                           ;4711Z
30084128500034;"""CAR-POL"" PPHU TOMASZ ŻŁOBIŃSKI                                                                                         ";4520Z
38811239100010;CAR SPA Grzegorz Wałowski                                                                                               ;4520Z
14653729600025;SERMO.PSYCHOTERAPIA I WSPARCIE MARTA GÓRSKA                                                                             ;8690E
38712370200018;Joanna Kwiatkowska Joanne Shu Official                                                                                  ;4799Z
87000477700044;"""MORFISZ"" Jerzy Maciejewski                                                                                             ";4781Z
38670374500015;IMPULS MAŁGORZATA DZIUBA                                                                                                ;8551Z
05058545000033;"1.PRZEDSIĘBIORSTWO HANDLOWE"" BIS"" SŁAWOMIR LEWCZUK 2. NEXT SPÓŁKA CYWILNA SŁAWOMIR LEWCZUK WSPÓLNIK SPÓŁKI CYWILNEJ     ";4711Z
15199763100047;MAREK GRUSZECKI FIRMA HANDLOWA ''MICHAŁEK''                                                                             ;4711Z
22174189200020;Anna Wróblewska USŁUGI REHABILITACYJNE                                                                                  ;8690A
12114606900038;MANUFAKTURA S.C. ANETA JEWUŁA, MAGDALENA KOSTUR                                                                         ;8551Z
38706415800010;Firma Handlowa MAX&MIKI Tomasz Kędzierski                                                                               ;4791Z
38493803600019;Salon Kosmetyczny Pasja JULIA ZIELIŃSKA                                                                                 ;9602Z
06005839800051;"F.H.U. ""CAT-POL"" Jarosław Owczarz                                                                                       ";5610A
34007256500041;"Anna Nowak-Tylicka ""ANNA""                                                                                               ";9602Z
38455675400013;BlessYou - Iwona Jabłońska                                                                                              ;4791Z
02030778600022;EL-STAN BIS Przemysław Fronc                                                                                            ;4120Z
14267707200020;Agencja Celna Katarzyna Trojanowska                                                                                     ;5229C
65010930500050;"PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ""SOKÓŁ"" WALERIA ULISZAK, ZBIGNIEW DOBOSZ, WŁADYSŁAW LENAR SPÓŁKA JAWNA            ";4799Z
16159485900025;P.H.U. ZET-TOM WERONIKA GWIŻDŻ                                                                                          ;9602Z
59035451900027;FIRMA HANDLOWA  Barbara Telus                                                                                           ;4789Z
87147985000036;Przedsiębiorstwo Handlowo Usługowe JAMPOL Jan Wojnowski                                                                 ;5210B
